Library,API Name,Project Support,Change Frequency,G-mean,Likelihood,Impact,Work,Usage Frequency,Revision Support,Change Likelihood,Change Work,Average Statement Change
torch,torch.autograd.Variable.clone,0.3893805309734513,20,2.790629072354301,0.04926108374384237,62.23076923076923,11.428571428571429,406.0,0.017574815991676564,1.3194100389951637e-05,0.0030610312904687798,232.0
torch,torch.cat.data.cpu,0.21238938053097348,10,1.4573585026717808,0.021551724137931036,33.02,3.9278017241379315,464.0,0.03374364670401901,6.597050194975819e-06,0.001202312398034343,182.25
torch,torch.cat,30.973451327433626,5167,400.0497756640408,0.020095049936218537,20.898856290402783,2.359944115232641,257128.0,6.85417823675386,0.0034086958357440055,0.4003140924613122,117.43907692307693
torch,torch.nn.functional.sigmoid,4.2477876106194685,395,40.96188601852569,0.032625753696208806,31.2251572327044,4.55530332244493,12107.0,0.5518492221386442,0.00026058348270154485,0.03638342934779633,139.62292993630572
torch,torch.nn.functional.cross_entropy.backward,0.3893805309734513,15,2.4167556691982273,0.01043115438108484,20.39814814814815,0.8771918422523495,1438.0,0.07522021244437571,9.895575292463728e-06,0.0008321531446877441,84.09345794392523
torch,torch.LongTensor.fill_,0.6371681415929203,38,4.920608639236712,0.014966522252855455,23.238532110091743,2.117694245007245,2539.0,0.07662619772370982,2.506879074090811e-05,0.003547118895385558,141.4954128440367
torch,torch.LongTensor,10.831858407079647,1065,107.40544308153017,0.023798882681564246,23.58965344048217,3.589017215824877,44750.0,1.3778655737474428,0.0007025858457649247,0.10595424708734512,150.80612244897958
torch,torch.log,8.070796460176991,677,73.91839556930212,0.023826282818328992,24.636257989540965,2.9854955651059454,28414.0,1.1824336199199994,0.0004466202981998629,0.055962691693403635,125.30261593341261
torch,torch.nn.functional.mse_loss,2.7964601769911503,263,27.119532196346466,0.03052814857806152,24.96050552922591,3.8492142289639317,8615.0,0.4344494513142448,0.00017350242012786402,0.02187646534175311,126.0873786407767
torch,torch.nn.functional.relu,12.70796460176991,1539,139.8483375736869,0.027644554615508972,26.63438520130577,3.191010939268201,55671.0,1.2653867514007127,0.0010152860250067786,0.11719446586653245,115.43
torch,torch.nn.functional.softmax,9.5929203539823,680,80.76624196227009,0.019381502066410147,24.891162790697674,2.7500712384999613,35085.0,1.4713635948231623,0.00044859941325835564,0.06365246304350368,141.89154323936933
torch,torch.FloatTensor.uniform_,0.24778761061946902,10,1.5741270934059584,0.016,30.441860465116278,1.934511627906977,625.0,0.030228683505683696,6.597050194975819e-06,0.0007976293945041694,120.90697674418605
torch,torch.FloatTensor,13.02654867256637,1625,145.4927544344403,0.024908795487292683,23.787047200878156,3.1582788897004512,65238.0,1.8812083037490597,0.0010720206566835705,0.13592548909295046,126.79372197309416
torch,torch.clamp,5.876106194690266,540,56.33025248596657,0.023844217777189033,24.25981441827266,3.2412355640120905,22647.0,0.9666148795422111,0.0003562407105286942,0.04842515997396924,135.93381818181817
torch,torch.eq.float.mean,0.17699115044247787,8,1.1899282346174591,0.04060913705583756,31.607142857142858,5.933446136491821,197.0,0.01898080127101069,5.277640155980655e-06,0.0007711218672349513,146.11111111111111
torch,torch.eq.float,0.42477876106194695,24,3.1929125051411487,0.021164021164021163,26.642857142857142,2.425580860363469,1134.0,0.06467532284936978,1.5832920467941963e-05,0.0018145903631954354,114.6086956521739
torch,torch.eq,1.3097345132743363,111,12.057384914377218,0.025028184892897407,34.05166051660517,3.8416367735984425,4435.0,0.18559005687210456,7.322725716423158e-05,0.011239829222761335,153.49242424242425
torch,torch.nn.functional.cross_entropy,2.938053097345133,222,25.539142264583194,0.019460028050490883,25.69678953626635,2.7548631014086222,11408.0,0.5820779056443279,0.00014645451432846316,0.020732865158846786,141.56521739130434
torch,torch.autograd.Variable.unsqueeze,1.0265486725663717,80,9.06222344710776,0.03457216940363008,29.96732026143791,4.542963829150214,2314.0,0.10755787386906059,5.277640155980655e-05,0.006935095119999415,131.40522875816993
torch,torch.ones.long,0.4601769911504424,30,3.715549721711886,0.06198347107438017,58.36486486486486,15.524346660710297,484.0,0.052021455335362635,1.9791150584927456e-05,0.004956880877581695,250.45945945945945
torch,torch.nn.functional.binary_cross_entropy_with_logits,1.3097345132743363,88,10.735764396080127,0.02997275204359673,21.26690391459075,3.5965153867940187,2936.0,0.1961349464671105,5.80540417157872e-05,0.006966068847889333,119.99283154121864
torch,torch.randperm,2.4070796460176993,137,18.159568042892015,0.02323609226594301,28.644028103044498,4.56572694476776,5896.0,0.29666289393950046,9.037958767116871e-05,0.017758946468467558,196.49289099526067
torch,torchvision.utils.make_grid,1.3097345132743363,93,11.036544284082465,0.01603448275862069,18.738372093023255,1.5525623732251521,5800.0,0.23901749748680132,6.135256681327511e-05,0.005940552506058324,96.8264705882353
torch,torch.utils.data.DataLoader,15.539823008849558,1205,136.84110027935222,0.012695703478938829,16.09092289010322,1.3166416028576466,94914.0,4.602492811900259,0.0007949445484945861,0.082441832880642,103.70765235985948
torch,torchvision.transforms.Resize,5.238938053097345,345,42.513922758533866,0.03198590765807528,24.517772511848342,3.4542498279687437,10786.0,0.5912168099599997,0.00022759823172666574,0.024578985257882564,107.99286563614744
torch,torch.nn.Softmax,4.672566371681416,252,34.314526452564046,0.019992066640222135,30.435816164817748,3.2626858659108153,12605.0,0.4344494513142448,0.00016624566491339063,0.027131131110307183,163.1990291262136
torch,torch.cat.float,0.3893805309734513,17,2.5728328796384488,0.02132998745294856,27.206349206349206,3.3357931225145143,797.0,0.04147656574035669,1.121498533145889e-05,0.0017539096551418844,156.38983050847457
torch,torch.cat.mean,0.6017699115044248,38,4.781972044791577,0.04103671706263499,32.15277777777778,5.2330483983816505,926.0,0.04991247741636145,2.506879074090811e-05,0.0031968004418053806,127.52112676056338
torch,torch.nn.CrossEntropyLoss,8.106194690265486,905,85.65107234991436,0.009805408685100112,22.06050955414013,1.4381195970256322,92296.0,1.311081272979072,0.0005970330426453116,0.08756441942137125,146.66595174262736
torch,torch.nn.KLDivLoss,0.5663716814159292,34,4.388238504017482,0.03505154639175258,30.43243243243243,7.706471935853379,970.0,0.05061547005602851,2.242997066291778e-05,0.004931478272138729,219.86111111111111
torch,torch.nn.functional.log_softmax,5.380530973451327,397,46.21764594243391,0.024759885243856805,23.915584415584416,3.310987760787808,16034.0,0.7332213231727465,0.00026190289274053997,0.03502266928292816,133.72387344199424
torch,torch.optim.Adam,11.11504424778761,707,88.64725761796497,0.011350318675849668,20.33112426035503,1.2214507896214872,62289.0,2.9469451454843267,0.0004664114487847904,0.05019230284862793,107.61378816793894
torch,torch.optim.lr_scheduler.ExponentialLR,0.6017699115044248,28,4.1048212533707105,0.03294117647058824,26.81578947368421,4.844086687306502,850.0,0.08014116092204515,1.847174054593229e-05,0.0027163180571228855,147.05263157894737
torch,torchvision.datasets.MNIST,1.8761061946902655,128,15.496502602857001,0.01746963286474683,22.72146118721461,1.644024374285385,7327.0,0.3072077835345064,8.444224249569048e-05,0.007946652683375906,94.10755148741418
torch,torch.from_numpy.unsqueeze.float,0.17699115044247787,6,1.0305080798590893,0.011111111111111112,14.722222222222221,0.8663580246913581,540.0,0.025307735028014255,3.958230116985491e-06,0.0003086319982882854,77.97222222222223
torch,torch.from_numpy.unsqueeze,1.0619469026548671,64,8.244064638872711,0.029934518241347054,23.0,4.083647665892151,2138.0,0.10896385914839471,4.222112124784524e-05,0.005759778121197984,136.41935483870967
torch,torch.from_numpy,19.716814159292035,2868,237.79786165743704,0.025862302177735694,19.68242343541944,3.261912613973572,110895.0,3.1318322097167646,0.0018920339959190647,0.23863496431761055,126.12615039281705
torch,torch.nn.functional.tanh,3.2920353982300887,254,28.916725111091726,0.024975417895771877,31.52094717668488,3.5652292338654092,10170.0,0.37610106222187856,0.0001675650749523858,0.023919836148016176,142.74953271028036
torch,torch.diag,1.4513274336283186,116,12.975129375111639,0.026411657559198543,29.50210970464135,2.854931597101112,4392.0,0.16520327032175974,7.652578226171949e-05,0.008271948600051909,108.0936170212766
torch,torchvision.transforms.Normalize,9.628318584070797,781,86.7163007407448,0.031200063918184723,22.57791095890411,3.2942492251362796,25032.0,0.8175804399327938,0.0005152296202276114,0.05440036218043813,105.58469475494411
torch,torch.nn.utils.rnn.pad_sequence,0.8495575221238939,90,8.744151016030687,0.028966849050531058,24.1592039800995,5.774686192468619,3107.0,0.14059852793341251,5.937345175478237e-05,0.011836394474574638,199.355
torch,torch.empty,2.6194690265486726,264,26.2971447691351,0.02192326856003986,23.500860585197934,2.975087194818137,12042.0,0.40211178988955987,0.0001741621251473616,0.02363459202852037,135.70454545454547
torch,torch.max,11.008849557522124,708,88.28513740559993,0.01746337131863253,25.71079812206573,2.309876024146887,40542.0,1.4671456389851598,0.00046707115380428794,0.06177939185156314,132.26976521322473
torch,torch.ones_like,3.8230088495575223,319,34.921910357379495,0.025696793942323184,26.17156862745098,3.564907540096137,12414.0,0.5616911190939832,0.0002104459012197286,0.02919508876182831,138.729662077597
torch,torch.exp,7.68141592920354,775,77.15631759702342,0.021728768890010373,26.36740041928721,2.940560807862929,35667.0,1.313190250898073,0.000511271390110626,0.06919051049560808,135.33029978586723
torch,torch.cuda.Stream,0.17699115044247787,11,1.3953145361771506,0.02558139534883721,17.696969696969695,3.406201550387597,430.0,0.02319875710901307,7.2567552144734e-06,0.0009662479518907915,133.15151515151516
torch,torch.cuda.stream,0.21238938053097348,13,1.6616443503056408,0.03504043126684636,18.86111111111111,6.135968852949985,371.0,0.025307735028014255,8.576165253468564e-06,0.001501781826607384,175.11111111111111
torch,torch.cuda.synchronize,1.592920353982301,217,18.59203369226076,0.029564032697547683,21.3399209486166,5.027695601401323,7340.0,0.17223319671843035,0.00014315598923097527,0.02434528282166769,170.0612244897959
torch,torchnet.meter.AverageValueMeter,0.3185840707964602,24,2.765143341513247,0.018912529550827423,23.0,2.2802376844930037,1269.0,0.026010727667681317,1.5832920467941963e-05,0.0019089367083105161,120.56756756756756
torch,torch.nn.MSELoss.item,0.7433628318584071,32,4.87725441406013,0.014631915866483767,34.403614457831324,1.7276499178648241,2187.0,0.11388480762606415,2.111056062392262e-05,0.0024926098988542708,118.07407407407408
torch,torch.nn.Upsample,2.15929203539823,169,19.102888629270204,0.024926253687315634,30.373376623376622,3.3341520382997243,6780.0,0.2144127550984541,0.00011149014829509133,0.01491299534424538,133.76065573770492
torch,torchvision.utils.save_image,2.442477876106195,201,22.15712194977825,0.021499625628409454,21.487603305785125,2.010584800018576,9349.0,0.5926227952393339,0.00013260070891901396,0.012400447079039699,93.51720047449585
torch,torch.nn.CrossEntropyLoss.cuda,1.0619469026548671,60,7.982281262852869,0.011730205278592375,24.0,1.3496888634575495,5115.0,0.11529079290539827,3.958230116985491e-05,0.0045543781894826964,115.0609756097561
torch,torchvision.datasets.CIFAR10,1.3451327433628317,130,13.22373837601032,0.01522248243559719,23.37651821862348,1.3269344740238014,8540.0,0.3444663934368607,8.576165253468564e-05,0.0074757907443143415,87.16938775510204
torch,torch.FloatTensor.zero_.scatter_,0.21238938053097348,9,1.3825716707566236,0.07317073170731707,24.458333333333332,11.25,123.0,0.016871823352009506,5.9373451754782365e-06,0.0009128668207297789,153.75
torch,torch.FloatTensor.zero_,1.4867256637168142,123,13.522842032545087,0.03564184294407418,24.078175895765472,4.1791531224985725,3451.0,0.21300676981912,8.114371739820256e-05,0.00951443561624865,117.25412541254126
torch,torch.unsqueeze,2.47787610619469,209,22.756891400072426,0.02316559521170472,25.033254156769598,2.8857229772478306,9022.0,0.28892997490316275,0.0001378783490749946,0.017175415367254438,124.56934306569343
torch,torch.nn.init.calculate_gain,0.8495575221238939,69,7.656335221667656,0.020896426408237433,25.194915254237287,2.361656467344765,3302.0,0.08154714620137928,4.551964634533315e-05,0.005144504858511359,113.01724137931035
torch,torch.cos,1.8407079646017697,140,16.05300953230414,0.02150868028883085,33.326647564469916,3.148578936086227,6509.0,0.23831450484713426,9.235870272966146e-05,0.013520060834688643,146.38643067846607
torch,torch.from_numpy.type,1.592920353982301,173,16.60045846472133,0.01778006166495375,22.923841059602648,2.6100188534130124,9730.0,0.21230377717945292,0.00011412896837308166,0.016753527900382308,146.79470198675497
torch,torch.floor,0.9911504424778761,46,6.752252983559065,0.016294721927027984,30.15841584158416,2.266188452001417,2823.0,0.14059852793341251,3.0346430896888765e-05,0.004220429876984805,139.075
torch,torch.optim.SGD,5.769911504424779,313,42.49685048194696,0.01186864856666161,16.850235344458707,1.25971028249251,26372.0,1.6344578872259208,0.0002064876711027431,0.02191611294538663,106.13763440860215
torch,torch.sigmoid.view,0.1415929203539823,11,1.2480072611542792,0.0176,35.48780487804878,2.8534,625.0,0.028119705586682506,7.2567552144734e-06,0.0011765014391465,162.125
torch,torch.sigmoid,5.132743362831858,436,47.30619522002049,0.020438777423588975,24.029087261785357,2.606447746413309,21332.0,0.6847148310357191,0.0002876313885009457,0.03668008946028128,127.52464065708419
torch,torch.mean,11.150442477876107,1174,114.41424504416639,0.02850760040794522,22.963768115942027,3.1485721653517524,41182.0,1.6175860638739115,0.0007744936928901611,0.08554032078388515,110.44676227727075
torch,torch.abs,5.345132743362832,372,44.59135993139223,0.019577916951739383,26.222953904045156,2.617801375224243,19001.0,0.729706359974411,0.00024541026725310045,0.03281428441508629,133.71194605009634
torch,torch.add,1.2035398230088497,95,10.692814558657636,0.029977911012937834,35.01229508196721,4.381253036090027,3169.0,0.1694212261597621,6.267197685227028e-05,0.00915947040950483,146.149377593361
torch,torch.sign,1.0265486725663717,68,8.354957195253203,0.02026221692491061,28.473988439306357,2.6524545372170993,3356.0,0.12021174138306771,4.485994132583556e-05,0.005872454892273854,130.906432748538
torch,torch.sum.item,0.8141592920353982,60,6.989245847881149,0.019887305270135897,20.086580086580085,2.1345707656612527,3017.0,0.1602823218440903,3.958230116985491e-05,0.004248500325564427,107.33333333333333
torch,torch.nn.Dropout,9.238938053097346,840,88.0948804676059,0.012493121346877464,27.465437788018434,1.8782105968683813,67237.0,1.200711428551343,0.0005541522163779687,0.0833110106097979,150.33957845433255
torch,torch.nn.MaxPool2d,6.159292035398231,541,57.725011833263785,0.019644153957879447,34.01773835920177,2.817271144753355,27540.0,0.6179305302673481,0.0003569004155481918,0.051184960392305065,143.41524459613197
torch,torch.nn.BatchNorm2d,13.02654867256637,2689,187.15872777012282,0.02838264320621484,29.357798165137616,3.2914753032279345,94741.0,1.5107311826445178,0.0017739467974289976,0.2057208706939356,115.9678920428106
torch,torch.nn.ConvTranspose2d,4.035398230088496,461,43.131410643182036,0.027175194529592078,34.28260869565217,3.3345780310636153,16964.0,0.515293604875957,0.00030412401398838523,0.03731804954184355,122.70668485675307
torch,torch.nn.ReLU,17.20353982300885,2990,226.8007585322336,0.02434001123385134,30.83001474926254,3.1953369987230182,122843.0,1.8783963331903915,0.00197251800829777,0.2589505695788455,131.27919161676647
torch,torch.nn.functional.conv2d,1.5221238938053097,134,14.281617617409854,0.02255892255892256,23.24,3.308846870154772,5940.0,0.257998298757812,8.840047261267597e-05,0.012966205560600401,146.67574931880108
torch,torch.nn.functional.conv_transpose2d,0.35398230088495575,22,2.7906290723543017,0.034108527131782945,20.48051948051948,4.423829244982478,645.0,0.05131846269569557,1.45135104289468e-05,0.0018823824211132646,129.6986301369863
torch,torch.sqrt,5.9115044247787605,366,46.51462801602337,0.018568312109989348,24.99824253075571,2.360959217970773,19711.0,0.7831338005891078,0.00024145203713611495,0.03070060484752693,127.14991023339317
torch,torch.nn.functional.linear,1.6283185840707963,213,18.6234223065225,0.026581804567577687,26.418666666666667,3.4858705008673576,8013.0,0.26081026931648027,0.00014051716915298494,0.018427065535393593,131.13746630727763
torch,torch.round,0.7787610619469026,60,6.8356172886443956,0.03434459072696051,31.56737588652482,7.339364913335502,1747.0,0.0977159769137217,3.958230116985491e-05,0.008458652330571009,213.6978417266187
torch,torch.max.item,0.4601769911504424,19,2.9569177925431753,0.02097130242825607,28.175675675675677,3.185370801264841,906.0,0.052021455335362635,1.2534395370454055e-05,0.0019038730265392378,151.8918918918919
torch,torch.tensor.view,0.9203539823008848,80,8.580694528071183,0.03525782282944028,29.572254335260116,7.611416055664623,2269.0,0.11599378554506534,5.277640155980655e-05,0.011393305597335208,215.87878787878788
torch,torch.tensor,15.221238938053098,2660,201.21753297171009,0.02107598447032723,18.8034708136128,2.734266433703737,126210.0,3.0601269604707237,0.0017548153518635676,0.22765877061182274,129.7337468412589
torch,torch.topk,1.2743362831858407,110,11.839636445028306,0.016070124178232285,25.411940298507464,2.5066776433974245,6845.0,0.21581874037778825,7.2567552144734e-05,0.011319356252621749,155.98371335504885
torch,torch.zeros.view,0.3185840707964602,13,2.035090396113642,0.011343804537521814,36.1875,3.645222977238127,1146.0,0.03304065406435195,8.576165253468564e-06,0.0027558685919816107,321.3404255319149
torch,torch.gather,2.1946902654867255,166,19.08713137354057,0.016163583252190847,36.8963282937365,3.9294124070653114,10270.0,0.30088084977750285,0.00010951103323659859,0.02662243922009722,243.10280373831776
torch,torch.cuda.empty_cache,1.9115044247787611,127,15.580791441608563,0.02145632708227741,20.023569023569024,4.188792957803916,5919.0,0.20386786550344818,8.37825374761929e-05,0.016356373652464347,195.22413793103448
torch,torch.argmax,3.1150442477876106,186,24.070692347510406,0.021838675589996477,21.767006802721088,2.652658468229781,8517.0,0.40422076780856103,0.00012270513362655023,0.014904512431094169,121.46608695652174
torch,torch.cuda.is_available,14.79646017699115,1238,135.3440715329455,0.015203988897895022,20.918317832591992,1.9623223608732445,81426.0,1.7181140113463012,0.0008167148141380063,0.10541034678480542,129.06628477905073
torch,torch.device,10.902654867256638,890,98.5056487307119,0.014633344294639921,19.878233719892954,2.001442709408716,60820.0,1.5529107410245415,0.0005871374673528479,0.0803044047753659,136.77274784970575
torch,torch.Tensor.view,0.5309734513274336,37,4.432382846631712,0.02182890855457227,37.056603773584904,5.33140201480492,1695.0,0.07451721980470864,2.440908572141053e-05,0.005961573775864124,244.23584905660377
torch,torch.autograd.Variable.view,1.5221238938053097,129,14.012636522114066,0.026752384902530072,32.42903225806452,3.7278452722755335,4822.0,0.2172247256571224,8.510194751518807e-05,0.011858639663783067,139.3462783171521
torch,torch.cuda.FloatTensor,1.7345132743362832,109,13.749979887354558,0.03185271770894214,31.071770334928228,4.684503793301089,3422.0,0.14551947641108198,7.190784712523643e-05,0.010575316860065569,147.06763285024155
torch,torch.cuda.LongTensor,0.8141592920353982,56,6.752252983559067,0.02552415679124886,34.853658536585364,6.1096115792516175,2194.0,0.05764539645269914,3.694348109186458e-05,0.008843007888672172,239.3658536585366
torch,torch.gt,0.6017699115044248,48,5.374472602238511,0.02828520919269299,37.65346534653465,4.847972834997112,1697.0,0.07100225660637334,3.1665840935883926e-05,0.005427399727139471,171.3960396039604
torch,torch.linspace,1.0619469026548671,67,8.43507216791155,0.010850202429149797,29.81203007518797,1.485244755244755,6175.0,0.18559005687210456,4.4200236306337986e-05,0.006050409619842583,136.88636363636363
torch,torchvision.transforms.Scale,1.8761061946902655,118,14.87886188434624,0.049810046433094134,21.032,4.150301610860715,2369.0,0.17434217463743154,7.784519230071466e-05,0.006486262313314386,83.3225806451613
torch,torch.FloatTensor.cuda,0.8495575221238939,50,6.517505359122821,0.026260504201680673,25.977272727272727,2.773389890307268,1904.0,0.09209203579638521,3.298525097487909e-05,0.003483595017079788,105.61068702290076
torch,torchvision.models.alexnet,0.5663716814159292,19,3.280405759491141,0.033216783216783216,25.170212765957448,3.303560076287349,572.0,0.030931676145350757,1.2534395370454055e-05,0.001246602594116067,99.45454545454545
torch,torchvision.transforms.RandomCrop,2.3716814159292032,167,19.90152749062687,0.027931092155878908,22.5075,2.5951229133617493,5979.0,0.2783850853081568,0.00011017073825609617,0.010236141345092289,92.91161616161617
torch,torch.nn.DataParallel.cuda,2.47787610619469,142,18.757889195739647,0.0164771408679508,24.93695652173913,2.091265767495878,8618.0,0.3219706289675147,9.367811276865663e-05,0.011889552439146816,126.91921397379913
torch,torch.nn.DataParallel,8.424778761061946,609,71.6288368290783,0.017132729421031903,23.60888077858881,2.5582892255584366,35546.0,1.1536109216936499,0.0004017603568740273,0.05999156158887327,149.3217550274223
torch,torch.FloatTensor.size,0.4601769911504424,23,3.253316891490925,0.12299465240641712,24.595238095238095,10.60682454800102,187.0,0.029525690866016634,1.5173215448444382e-05,0.0013085091989110847,86.23809523809524
torch,torch.FloatTensor.unsqueeze,0.8849557522123894,52,6.783634653712143,0.03123123123123123,31.417910447761194,3.991492244123823,1665.0,0.09349802107571933,3.4304661013874254e-05,0.004384290435442365,127.80451127819549
torch,torch.nn.functional.log_softmax.gather,0.2831858407079646,17,2.194119252008741,0.036093418259023353,40.69230769230769,11.24628450106157,471.0,0.0358526246230202,1.121498533145889e-05,0.0034944574882786908,311.5882352941176
torch,torch.nn.functional.softmax.multinomial,0.17699115044247787,10,1.3303802104754787,0.07352941176470588,15.344827586206897,5.126774847870182,136.0,0.02038678655034482,6.597050194975819e-06,0.0004599736377324519,69.72413793103448
torch,torch.nn.utils.clip_grad_norm,1.9115044247787611,89,13.04315505563396,0.016539676640029734,20.74572127139364,2.505325756316083,5381.0,0.28049406322715803,5.8713746735284784e-05,0.008893587531797349,151.47368421052633
torch,torch.optim.Adam.zero_grad,3.8230088495575223,203,27.858047247791383,0.010838806129531742,23.120343839541547,1.0549105320539651,18729.0,1.220395222462021,0.00013392011895800913,0.013034068720705774,97.32718894009217
torch,torch.optim.RMSprop.step,0.3893805309734513,17,2.5728328796384488,0.010315533980582525,33.74074074074074,1.137268231257756,1648.0,0.09349802107571933,1.121498533145889e-05,0.0012364310519938475,110.24812030075188
torch,torch.optim.RMSprop.zero_grad,0.35398230088495575,14,2.2261518843936456,0.011299435028248588,29.757009345794394,1.1926822706483724,1239.0,0.07381422716504159,9.235870272966146e-06,0.0009748680974788933,105.55238095238096
torch,torch.optim.RMSprop,1.3451327433628317,74,9.976964619003597,0.015835651615664456,22.54567901234568,1.755748328760648,4673.0,0.2826030411461592,4.881817144282106e-05,0.005412623680044719,110.8731343283582
torch,torch.zeros.long,1.2743362831858407,61,8.81671782889394,0.033795013850415515,25.965714285714284,4.238087851206965,1805.0,0.12302371194173596,4.0242006189352496e-05,0.005046577530465885,125.40571428571428
