Library,API Name,Param,Value,Param Project Support,Param Change Frequency,Param G-mean,Param Likelihood,Param Impact,Param Work,Param Revision Support,Val Project Support,Val Change Frequency,Val G-mean,Val Likelihood,Val Impact,Val Work,Val Revision Support
tensorflow,tensorflow.einsum,0,,0.5763688760806917,48,5.259819963827013,8.202071706611896e-05,27.551724137931036,0.0022598121702010017,0.10786149096814986,,,,,,,
tensorflow,tensorflow.constant_initializer,0,,1.729106628242075,52,9.482275289643722,8.885577682162886e-05,30.75,0.0027323151372650877,0.16861106634101589,,,,,,,
tensorflow,tensorflow.py_func,1,,1.2103746397694526,61,8.59260455426273,0.00010423466127152616,18.369668246445496,0.0019147561473385562,0.2615951102790761,,,,,,,
tensorflow,tensorflow.py_func,2,,1.1527377521613833,59,8.246910171544346,0.00010081713139377121,16.305882352941175,0.0016439122836678457,0.10538191646313493,,,,,,,
tensorflow,tensorflow.py_func,0,,0.7492795389048991,38,5.335974370102067,6.493306767734417e-05,14.993288590604028,0.0009735602227596435,0.18472830062361298,,,,,,,
tensorflow,tensorflow.ones,0,,2.5360230547550433,65,12.839061436066022,0.00011106972102703608,34.786842105263155,0.003863764848043131,0.47111915595283843,,,,,,,
tensorflow,tensorflow.ones,dtype,,0.5187319884726225,23,3.4541041870317573,3.9301593594181995e-05,67.2,0.00264106708952903,0.08678510767552287,,,,,,,
tensorflow,tensorflow.shape,0,,1.729106628242075,44,8.722424642417458,7.518565731060904e-05,37.02481751824818,0.0027837352419148417,0.8492542679676168,,,,,,,
tensorflow,tensorflow.name_scope,0,,1.729106628242075,41,8.419820173728478,7.005936249397661e-05,23.65270935960591,0.0016570937389893039,0.5033536245180328,,,,,,,
tensorflow,tensorflow.reduce_max,0,,2.190201729106628,47,10.145909583078863,8.031195212724147e-05,35.819505094614264,0.0028767343783801425,0.8517338424726317,,,,,,,
tensorflow,tensorflow.keras.layers.BatchNormalization,momentum,,0.2881844380403458,29,2.890907937512025,4.955418322744687e-05,44.30769230769231,0.0021956315030007226,0.016117234282597107,,,,,,,
